,ModelName,ModelGroup,Lifetime,Phase,_LoadingMode,StrainAmplitude,StrainMean,StressAmplitude,StressMean,FIPmax,FIPmaxLocal,FIPcrit,m_FIP,IsExperimentalData
17.2,DisTest_Seed61442_Strain0p6_VolumeFraction85,ALL,7228.261869984268,Martensite,0.0,0.006,0.0,786.9855,-0.30949999999995725,0.010804970574919397,0.03699636459350586,1.8700931486857668,1.72413793,0
18,DisTest_Seed25609_Strain0p3_VolumeFraction95,ALL,58078.85952325002,wholeMod,0.0,0.003,0.0,539.9745,-0.01749999999992724,0.00392560994982518,0.010130763053894043,1.8700931486857668,1.72413793,0
18.1,DisTest_Seed25609_Strain0p3_VolumeFraction95,ALL,58078.85952325002,Martensite,0.0,0.003,0.0,539.9745,-0.01749999999992724,0.003226508037187159,0.010130763053894043,1.8700931486857668,1.72413793,0
18.2,DisTest_Seed25609_Strain0p3_VolumeFraction95,ALL,69322.48924894606,Ferrite,0.0,0.003,0.0,539.9745,-0.01749999999992724,0.00392560994982518,0.007723632734268904,2.5212397882003104,1.7241379310344,0
19,DisTest_Seed54667_Strain0p3_VolumeFraction95,ALL,45902.92332590007,wholeMod,0.0,0.003,0.0,539.2175,-0.017500000000040927,0.0049859366069237385,0.00972760934382677,2.5212397882003104,1.7241379310344,0
19.1,DisTest_Seed54667_Strain0p3_VolumeFraction95,ALL,53771.99083732393,Martensite,0.0,0.003,0.0,539.2175,-0.017500000000040927,0.003373965909962244,0.00972760934382677,1.8700931486857668,1.72413793,0
19.2,DisTest_Seed54667_Strain0p3_VolumeFraction95,ALL,45902.92332590007,Ferrite,0.0,0.003,0.0,539.2175,-0.017500000000040927,0.0049859366069237385,0.007809285540133715,2.5212397882003104,1.7241379310344,0
20,DisTest_Seed54667_Strain0p9_VolumeFraction95,ALL,1219.2250533691724,wholeMod,0.0,0.009,0.0,985.8665,-1.2545000000000073,0.04089643982415264,0.09949903935194016,2.5212397882003104,1.7241379310344,0
20.1,DisTest_Seed54667_Strain0p9_VolumeFraction95,ALL,2939.4741363220655,Martensite,0.0,0.009,0.0,985.8665,-1.2545000000000073,0.018208192862278105,0.08946369588375092,1.8700931486857668,1.72413793,0
20.2,DisTest_Seed54667_Strain0p9_VolumeFraction95,ALL,1219.2250533691724,Ferrite,0.0,0.009,0.0,985.8665,-1.2545000000000073,0.04089643982415264,0.09949903935194016,2.5212397882003104,1.7241379310344,0
22,DisTest_Seed93426_Strain0p3_VolumeFraction90,ALL,40078.64830845867,wholeMod,0.0,0.003,0.0,539.3045,-0.025500000000079126,0.005394169310857724,0.008767660707235336,2.5212397882003104,1.7241379310344,0
22.1,DisTest_Seed93426_Strain0p3_VolumeFraction90,ALL,44696.893785275446,Martensite,0.0,0.003,0.0,539.3045,-0.025500000000079126,0.0037557993172889666,0.008754575625061989,1.8700931486857668,1.72413793,0
22.2,DisTest_Seed93426_Strain0p3_VolumeFraction90,ALL,40078.64830845867,Ferrite,0.0,0.003,0.0,539.3045,-0.025500000000079126,0.005394169310857724,0.008767660707235336,2.5212397882003104,1.7241379310344,0
23,DisTest_Seed22187_Strain0p3_VolumeFraction95,ALL,55155.969294719245,wholeMod,0.0,0.003,0.0,537.598,-0.018000000000029104,0.0034934436601664247,0.009487511590123177,1.8700931486857668,1.72413793,0
23.1,DisTest_Seed22187_Strain0p3_VolumeFraction95,ALL,55155.969294719245,Martensite,0.0,0.003,0.0,537.598,-0.018000000000029104,0.003324601337116099,0.009487511590123177,1.8700931486857668,1.72413793,0
23.2,DisTest_Seed22187_Strain0p3_VolumeFraction95,ALL,84763.25016274198,Ferrite,0.0,0.003,0.0,537.598,-0.018000000000029104,0.0034934436601664247,0.007028954569250345,2.5212397882003104,1.7241379310344,0
24,DisTest_Seed45213_Strain0p6_VolumeFraction85,ALL,3674.9305930123073,wholeMod,0.0,0.006,0.0,785.886,-0.29700000000002547,0.01963510923087597,0.04742438718676567,1.8700931486857668,1.72413793,0
24.1,DisTest_Seed45213_Strain0p6_VolumeFraction85,ALL,3674.9305930123073,Martensite,0.0,0.006,0.0,785.886,-0.29700000000002547,0.01599627037106429,0.03188949078321457,1.8700931486857668,1.72413793,0
24.2,DisTest_Seed45213_Strain0p6_VolumeFraction85,ALL,4320.004415080566,Ferrite,0.0,0.006,0.0,785.886,-0.29700000000002547,0.01963510923087597,0.04742438718676567,2.5212397882003104,1.7241379310344,0
25,DisTest_Seed54667_Strain0p9_VolumeFraction85,ALL,1502.1631843534185,wholeMod,0.0,0.009,0.0,963.193,-1.1159999999999854,0.036234162370615365,0.10927201062440872,2.5212397882003104,1.7241379310344,0
25.1,DisTest_Seed54667_Strain0p9_VolumeFraction85,ALL,1737.6581467298306,Martensite,0.0,0.009,0.0,963.193,-1.1159999999999854,0.02469925877822053,0.09493395686149597,1.8700931486857668,1.72413793,0
25.2,DisTest_Seed54667_Strain0p9_VolumeFraction85,ALL,1502.1631843534185,Ferrite,0.0,0.009,0.0,963.193,-1.1159999999999854,0.036234162370615365,0.10927201062440872,2.5212397882003104,1.7241379310344,0
26,DisTest_Seed81296_Strain0p9_VolumeFraction90,ALL,945.3225133345765,wholeMod,0.0,0.009,0.0,969.323,-1.1829999999999927,0.047399935602313946,0.12251824885606766,2.5212397882003104,1.7241379310344,0
26.1,DisTest_Seed81296_Strain0p9_VolumeFraction90,ALL,1139.534227452532,Martensite,0.0,0.009,0.0,969.323,-1.1829999999999927,0.03154723936070998,0.08347776532173157,1.8700931486857668,1.72413793,0
26.2,DisTest_Seed81296_Strain0p9_VolumeFraction90,ALL,945.3225133345765,Ferrite,0.0,0.009,0.0,969.323,-1.1829999999999927,0.047399935602313946,0.12251824885606766,2.5212397882003104,1.7241379310344,0
27,DisTest_Seed81296_Strain0p3_VolumeFraction85,ALL,54087.66086610202,wholeMod,0.0,0.003,0.0,537.1990000000001,-0.029999999999972715,0.004063158315614241,0.010078499093651772,1.8700931486857668,1.72413793,0
27.1,DisTest_Seed81296_Strain0p3_VolumeFraction85,ALL,54087.66086610202,Martensite,0.0,0.003,0.0,537.1990000000001,-0.029999999999972715,0.003362530881228546,0.00901733711361885,1.8700931486857668,1.72413793,0
27.2,DisTest_Seed81296_Strain0p3_VolumeFraction85,ALL,65326.12687654616,Ferrite,0.0,0.003,0.0,537.1990000000001,-0.029999999999972715,0.004063158315614241,0.010078499093651772,2.5212397882003104,1.7241379310344,0
28,DisTest_Seed61442_Strain0p9_VolumeFraction90,ALL,1727.883595769965,wholeMod,0.0,0.009,0.0,971.6825,-1.1844999999999573,0.03340840585142202,0.12362175434827805,2.5212397882003104,1.7241379310344,0
28.1,DisTest_Seed61442_Strain0p9_VolumeFraction90,ALL,1727.883595769965,Ferrite,0.0,0.009,0.0,971.6825,-1.1844999999999573,0.03340840585142202,0.12362175434827805,2.5212397882003104,1.7241379310344,0
28.2,DisTest_Seed61442_Strain0p9_VolumeFraction90,ALL,2338.9808497514287,Martensite,0.0,0.009,0.0,971.6825,-1.1844999999999573,0.0207887210435872,0.09222335368394852,1.8700931486857668,1.72413793,0
29,DisTest_Seed25609_Strain0p3_VolumeFraction85,ALL,54732.58713747761,wholeMod,0.0,0.003,0.0,538.6835,-0.032500000000027285,0.004502269476161975,0.00858030654489994,2.5212397882003104,1.7241379310344,0
29.1,DisTest_Seed25609_Strain0p3_VolumeFraction85,ALL,54732.58713747761,Ferrite,0.0,0.003,0.0,538.6835,-0.032500000000027285,0.004502269476161975,0.007644546218216419,2.5212397882003104,1.7241379310344,0
29.2,DisTest_Seed25609_Strain0p3_VolumeFraction85,ALL,56749.14587835665,Martensite,0.0,0.003,0.0,538.6835,-0.032500000000027285,0.003270143618075443,0.00858030654489994,1.8700931486857668,1.72413793,0
30,DisTest_Seed93426_Strain0p3_VolumeFraction95,ALL,42696.38599371908,wholeMod,0.0,0.003,0.0,540.4580000000001,-0.017999999999915417,0.004921021721364088,0.009416935965418816,1.8700931486857668,1.72413793,0
30.1,DisTest_Seed93426_Strain0p3_VolumeFraction95,ALL,42696.38599371908,Martensite,0.0,0.003,0.0,540.4580000000001,-0.017999999999915417,0.003856882339695821,0.009416935965418816,1.8700931486857668,1.72413793,0
30.2,DisTest_Seed93426_Strain0p3_VolumeFraction95,ALL,46951.905722182564,Ferrite,0.0,0.003,0.0,540.4580000000001,-0.017999999999915417,0.004921021721364088,0.007942325435578823,2.5212397882003104,1.7241379310344,0
31,DisTest_Seed36003_Strain0p9_VolumeFraction85,ALL,1122.9663102698985,wholeMod,0.0,0.009,0.0,960.5785000000001,-1.1264999999999645,0.04289448424717601,0.09363488107919693,2.5212397882003104,1.7241379310344,0
31.1,DisTest_Seed36003_Strain0p9_VolumeFraction85,ALL,1869.7996061240917,Martensite,0.0,0.009,0.0,960.5785000000001,-1.1264999999999645,0.023671299529572327,0.0723637118935585,1.8700931486857668,1.72413793,0
31.2,DisTest_Seed36003_Strain0p9_VolumeFraction85,ALL,1122.9663102698985,Ferrite,0.0,0.009,0.0,960.5785000000001,-1.1264999999999645,0.04289448424717601,0.09363488107919693,2.5212397882003104,1.7241379310344,0
32,DisTest_Seed78333_Strain0p9_VolumeFraction95,ALL,868.4576182221441,wholeMod,0.0,0.009,0.0,981.341,-1.2019999999999982,0.03772640859322815,0.11344804614782333,1.8700931486857668,1.72413793,0
32.1,DisTest_Seed78333_Strain0p9_VolumeFraction95,ALL,868.4576182221441,Martensite,0.0,0.009,0.0,981.341,-1.2019999999999982,0.03693082701351683,0.07963786274194717,1.8700931486857668,1.72413793,0
32.2,DisTest_Seed78333_Strain0p9_VolumeFraction95,ALL,1401.1922875939072,Ferrite,0.0,0.009,0.0,981.341,-1.2019999999999982,0.03772640859322815,0.11344804614782333,2.5212397882003104,1.7241379310344,0
34,DisTest_Seed61442_Strain0p3_VolumeFraction95,ALL,83532.38344907947,wholeMod,0.0,0.003,0.0,538.738,-0.016999999999939064,0.003523208342293011,0.01107617374509573,2.5212397882003104,1.7241379310344,0
34.1,DisTest_Seed61442_Strain0p3_VolumeFraction95,ALL,83532.38344907947,Ferrite,0.0,0.003,0.0,538.738,-0.016999999999939064,0.003523208342293011,0.01107617374509573,2.5212397882003104,1.7241379310344,0
34.2,DisTest_Seed61442_Strain0p3_VolumeFraction95,ALL,97881.74625981778,Martensite,0.0,0.003,0.0,538.738,-0.016999999999939064,0.002383725521491563,0.00958180520683527,1.8700931486857668,1.72413793,0
35,DisTest_Seed45213_Strain0p6_VolumeFraction95,ALL,3031.5332016994316,wholeMod,0.0,0.006,0.0,790.274,-0.24099999999998545,0.017885417694395236,0.04422721639275551,1.8700931486857668,1.72413793,0
35.1,DisTest_Seed45213_Strain0p6_VolumeFraction95,ALL,3031.5332016994316,Martensite,0.0,0.006,0.0,790.274,-0.24099999999998545,0.017885417694395236,0.029828950762748718,1.8700931486857668,1.72413793,0
35.2,DisTest_Seed45213_Strain0p6_VolumeFraction95,ALL,6294.967572002637,Ferrite,0.0,0.006,0.0,790.274,-0.24099999999998545,0.015783304084630252,0.04422721639275551,2.5212397882003104,1.7241379310344,0
36,DisTest_Seed22187_Strain0p9_VolumeFraction90,ALL,888.0037146376695,wholeMod,0.0,0.009,0.0,968.4375,-1.1725000000000136,0.04915113809208075,0.09588543325662613,2.5212397882003104,1.7241379310344,0
36.1,DisTest_Seed22187_Strain0p9_VolumeFraction90,ALL,2141.8633708700468,Martensite,0.0,0.009,0.0,968.4375,-1.1725000000000136,0.021877818494692617,0.0737454891204834,1.8700931486857668,1.72413793,0
36.2,DisTest_Seed22187_Strain0p9_VolumeFraction90,ALL,888.0037146376695,Ferrite,0.0,0.009,0.0,968.4375,-1.1725000000000136,0.04915113809208075,0.09588543325662613,2.5212397882003104,1.7241379310344,0
37,DisTest_Seed22187_Strain0p9_VolumeFraction95,ALL,1299.8887480817343,wholeMod,0.0,0.009,0.0,981.5055,-1.2375000000000682,0.03940474897347115,0.10561302304267883,2.5212397882003104,1.7241379310344,0
37.1,DisTest_Seed22187_Strain0p9_VolumeFraction95,ALL,2300.4575803554344,Martensite,0.0,0.009,0.0,981.5055,-1.2375000000000682,0.020989929741321533,0.07935427129268646,1.8700931486857668,1.72413793,0
37.2,DisTest_Seed22187_Strain0p9_VolumeFraction95,ALL,1299.8887480817343,Ferrite,0.0,0.009,0.0,981.5055,-1.2375000000000682,0.03940474897347115,0.10561302304267883,2.5212397882003104,1.7241379310344,0
38,DisTest_Seed25609_Strain0p3_VolumeFraction90,ALL,62420.38288529639,wholeMod,0.0,0.003,0.0,539.37,-0.024999999999977263,0.004171812910571754,0.008679462596774101,2.5212397882003104,1.7241379310344,0
38.1,DisTest_Seed25609_Strain0p3_VolumeFraction90,ALL,62420.38288529639,Ferrite,0.0,0.003,0.0,539.37,-0.024999999999977263,0.004171812910571754,0.007052005734294653,2.5212397882003104,1.7241379310344,0
38.2,DisTest_Seed25609_Strain0p3_VolumeFraction90,ALL,63932.7098822414,Martensite,0.0,0.003,0.0,539.37,-0.024999999999977263,0.0030517140129471525,0.008679462596774101,1.8700931486857668,1.72413793,0
40,DisTest_Seed45213_Strain0p3_VolumeFraction90,ALL,31949.36905523882,wholeMod,0.0,0.003,0.0,536.5275,-0.023500000000012733,0.00456325892282992,0.008931121788918972,1.8700931486857668,1.72413793,0
40.1,DisTest_Seed45213_Strain0p3_VolumeFraction90,ALL,31949.36905523882,Martensite,0.0,0.003,0.0,536.5275,-0.023500000000012733,0.00456325892282992,0.008931121788918972,1.8700931486857668,1.72413793,0
40.2,DisTest_Seed45213_Strain0p3_VolumeFraction90,ALL,57291.07229669856,Ferrite,0.0,0.003,0.0,536.5275,-0.023500000000012733,0.00438453681189331,0.008109995163977146,2.5212397882003104,1.7241379310344,0
41,DisTest_Seed78333_Strain0p3_VolumeFraction95,ALL,27968.403871833947,wholeMod,0.0,0.003,0.0,538.4385,-0.017500000000040927,0.004929421805003185,0.009294633753597736,1.8700931486857668,1.72413793,0
41.1,DisTest_Seed78333_Strain0p3_VolumeFraction95,ALL,27968.403871833947,Martensite,0.0,0.003,0.0,538.4385,-0.017500000000040927,0.004929421805003185,0.009294633753597736,1.8700931486857668,1.72413793,0
41.2,DisTest_Seed78333_Strain0p3_VolumeFraction95,ALL,67319.3216698871,Ferrite,0.0,0.003,0.0,538.4385,-0.017500000000040927,0.003992942976765335,0.007944939658045769,2.5212397882003104,1.7241379310344,0
42,DisTest_Seed93426_Strain0p9_VolumeFraction85,ALL,1711.067902380073,wholeMod,0.0,0.009,0.0,958.038,-1.0860000000000127,0.03359844287236531,0.11181734502315521,2.5212397882003104,1.7241379310344,0
42.1,DisTest_Seed93426_Strain0p9_VolumeFraction85,ALL,1711.067902380073,Ferrite,0.0,0.009,0.0,958.038,-1.0860000000000127,0.03359844287236531,0.11181734502315521,2.5212397882003104,1.7241379310344,0
42.2,DisTest_Seed93426_Strain0p9_VolumeFraction85,ALL,3736.3939167617405,Martensite,0.0,0.009,0.0,958.038,-1.0860000000000127,0.015843119472265244,0.10759644210338593,1.8700931486857668,1.72413793,0
43,DisTest_Seed71034_Strain0p6_VolumeFraction90,ALL,4324.90480770225,wholeMod,0.0,0.006,0.0,788.6375,-0.2764999999999418,0.015889454041625384,0.06282729655504227,1.8700931486857668,1.72413793,0
43.1,DisTest_Seed71034_Strain0p6_VolumeFraction90,ALL,4324.90480770225,Martensite,0.0,0.006,0.0,788.6375,-0.2764999999999418,0.014554484808823653,0.06282729655504227,1.8700931486857668,1.72413793,0
43.2,DisTest_Seed71034_Strain0p6_VolumeFraction90,ALL,6222.636657931059,Ferrite,0.0,0.006,0.0,788.6375,-0.2764999999999418,0.015889454041625384,0.047528814524412155,2.5212397882003104,1.7241379310344,0
44,DisTest_Seed25609_Strain0p6_VolumeFraction85,ALL,4657.316408668391,wholeMod,0.0,0.006,0.0,788.0225,-0.29549999999994725,0.018797297747523495,0.045662812888622284,2.5212397882003104,1.7241379310344,0
44.1,DisTest_Seed25609_Strain0p6_VolumeFraction85,ALL,4657.316408668391,Ferrite,0.0,0.006,0.0,788.0225,-0.29549999999994725,0.018797297747523495,0.045662812888622284,2.5212397882003104,1.7241379310344,0
44.2,DisTest_Seed25609_Strain0p6_VolumeFraction85,ALL,6112.050103208056,Martensite,0.0,0.006,0.0,788.0225,-0.29549999999994725,0.011908987310848065,0.028456831350922585,1.8700931486857668,1.72413793,0
45,DisTest_Seed22187_Strain0p3_VolumeFraction85,ALL,56541.371282664346,wholeMod,0.0,0.003,0.0,536.8665000000001,-0.031499999999937245,0.004040110121982602,0.010849028825759888,1.8700931486857668,1.72413793,0
45.1,DisTest_Seed22187_Strain0p3_VolumeFraction85,ALL,56541.371282664346,Martensite,0.0,0.003,0.0,536.8665000000001,-0.031499999999937245,0.003277108058682643,0.01001816987991333,1.8700931486857668,1.72413793,0
45.2,DisTest_Seed22187_Strain0p3_VolumeFraction85,ALL,65969.9969930936,Ferrite,0.0,0.003,0.0,536.8665000000001,-0.031499999999937245,0.004040110121982602,0.010849028825759888,2.5212397882003104,1.7241379310344,0
46,DisTest_Seed45213_Strain0p3_VolumeFraction95,ALL,29481.530073558442,wholeMod,0.0,0.003,0.0,537.0509999999999,-0.018000000000029104,0.004781060356816107,0.008804233744740486,1.8700931486857668,1.72413793,0
46.1,DisTest_Seed45213_Strain0p3_VolumeFraction95,ALL,29481.530073558442,Martensite,0.0,0.003,0.0,537.0509999999999,-0.018000000000029104,0.004781060356816107,0.008804233744740486,1.8700931486857668,1.72413793,0
46.2,DisTest_Seed45213_Strain0p3_VolumeFraction95,ALL,60910.454676826885,Ferrite,0.0,0.003,0.0,537.0509999999999,-0.018000000000029104,0.004231485764789868,0.008039084263145924,2.5212397882003104,1.7241379310344,0
47,DisTest_Seed61442_Strain0p9_VolumeFraction85,ALL,1457.9772822860646,wholeMod,0.0,0.009,0.0,959.088,-1.1059999999999945,0.03686707760521605,0.11461348831653595,2.5212397882003104,1.7241379310344,0
47.1,DisTest_Seed61442_Strain0p9_VolumeFraction85,ALL,1457.9772822860646,Ferrite,0.0,0.009,0.0,959.088,-1.1059999999999945,0.03686707760521605,0.11461348831653595,2.5212397882003104,1.7241379310344,0
47.2,DisTest_Seed61442_Strain0p9_VolumeFraction85,ALL,2076.4545582603387,Martensite,0.0,0.009,0.0,959.088,-1.1059999999999945,0.02227492383955156,0.10063017159700394,1.8700931486857668,1.72413793,0
53,DisTest_Seed54667_Strain0p6_VolumeFraction90,ALL,5158.705591914674,wholeMod,0.0,0.006,0.0,791.742,-0.2760000000000673,0.015845160833314845,0.04289961978793144,1.8700931486857668,1.72413793,0
53.1,DisTest_Seed54667_Strain0p6_VolumeFraction90,ALL,5158.705591914674,Martensite,0.0,0.006,0.0,791.742,-0.2760000000000673,0.01313982577167848,0.038972605019807816,1.8700931486857668,1.72413793,0
53.2,DisTest_Seed54667_Strain0p6_VolumeFraction90,ALL,6252.657727402091,Ferrite,0.0,0.006,0.0,791.742,-0.2760000000000673,0.015845160833314845,0.04289961978793144,2.5212397882003104,1.7241379310344,0
